DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
2013-02-13,DTW,LGA,8.11764705882,10.8432124801,6.18346942401
2012-10-21,PHL,MCO,17.0882352941,11.8987738473,10.7826112738
2012-06-05,PHX,DEN,9.0625,10.3990098902,7.61987532706
2012-07-20,MSP,DEN,12.96,11.4183006518,9.14913474962
2011-12-22,PHL,ATL,8.35294117647,11.286999569,5.66724333859
2012-02-10,JFK,LAX,17.9032258065,13.4104364684,13.3450486166
2012-10-05,LAX,SFO,14.3846153846,12.9737885922,11.7476020466
2012-10-17,ORD,IAH,10.4210526316,10.7224785265,7.7266910373
2011-12-19,ATL,LAX,13.724137931,11.4905022784,9.31932152544
2012-03-09,MIA,ATL,11.1904761905,10.786693738,9.16852794956
2012-05-14,PHL,ATL,9.11111111111,12.2830504566,8.07238494454
2012-06-27,LAS,JFK,14.1034482759,10.2748756744,10.1747054278
2011-10-21,LAX,LAS,13.3928571429,12.2361631218,9.65071206628
2012-11-17,ORD,BOS,11.3636363636,10.6925424784,8.07433001523
2012-12-13,ATL,MIA,15.8928571429,10.6864971708,12.8274569106
2012-12-28,ATL,BOS,14.1153846154,9.90900033391,10.4358111255
2012-12-12,DFW,LGA,7.9375,12.0092323221,5.4585559751
2012-11-01,ORD,BOS,11.3,12.1470162456,9.97417718543
2012-07-24,LGA,BOS,6.57142857143,12.5862729345,5.55689849458
2012-02-05,SEA,SFO,14.0952380952,10.3343221655,12.7785161967
2012-12-12,LAX,SFO,15.0,12.7534599046,12.5667448818
2012-12-14,SFO,ATL,9.55,11.0831767533,7.65351656361
2012-03-01,BOS,ATL,8.23529411765,11.5751136269,7.4290764211
2012-12-24,ATL,BOS,10.2105263158,9.18920866311,7.70698779152
2012-07-01,LAX,SFO,16.6875,11.8765147079,12.6757006551
2012-06-19,DEN,ATL,11.2727272727,10.4130852458,7.59813146317
2011-10-01,ATL,LAX,12.0869565217,10.9826146183,8.47409444601
2011-10-05,PHL,DFW,7.21428571429,10.4340010809,5.56332180002
2012-02-09,IAH,LAX,12.4090909091,10.6985682534,10.0458903747
2012-04-04,LAS,ORD,12.625,11.0880652902,8.86523498303
2011-10-06,ORD,PHL,9.77777777778,12.2361631218,8.11357290961
2012-05-28,SEA,DEN,10.619047619,10.3048357686,7.49984126816
2012-07-15,ATL,MIA,13.76,10.1499770804,10.8485022008
2012-11-22,DTW,ORD,7.70588235294,8.14891430897,6.05975149947
2012-07-31,CLT,LGA,11.619047619,11.4305300449,11.146641604
2012-10-12,ATL,BOS,13.3043478261,11.5938196589,10.2887174862
2012-10-06,ORD,SEA,13.9166666667,9.73583704789,11.064697747
2012-10-01,LGA,ATL,12.5652173913,12.4218111709,11.7466671751
2012-08-25,PHL,MCO,15.0303030303,10.2367357817,9.61926728136
2012-09-25,BOS,ORD,12.6086956522,12.1608003125,9.54291326985
2012-03-03,MCO,PHL,10.8571428571,10.0247639084,7.74135462491
2012-08-16,LAX,DFW,16.5625,12.2440599963,11.4128888656
2012-08-20,SEA,LAX,15.3666666667,11.7092902353,10.2637068431
2012-05-24,SFO,BOS,10.6363636364,11.9301187154,6.72978775966
2012-07-23,ORD,SFO,14.1785714286,12.3537210515,9.5609296442
2011-10-14,LAS,JFK,14.4333333333,11.3431908064,10.0230194822
2012-11-06,MCO,ATL,12.3636363636,11.6703983362,8.86698238542
2012-11-27,DTW,LGA,8.38888888889,10.8980686629,6.55419837508
2012-08-27,PHX,ORD,9.1875,9.94539125936,7.61768775067
2013-02-19,ATL,CLT,5.69230769231,10.987773614,4.80251002749
2011-10-10,SFO,EWR,11.3333333333,11.3088123996,8.27077971545
2012-10-15,ORD,LGA,11.0434782609,13.8680115933,8.51457713075
2012-02-23,BOS,SFO,8.83333333333,10.8487712793,5.89366559262
2012-11-20,ORD,DFW,13.1666666667,11.0082680593,9.67141312757
2012-06-08,PHL,DFW,9.11111111111,10.6559731546,6.42503274323
2012-03-21,BOS,PHL,6.78571428571,11.3894496228,4.66044849985
2011-12-28,ORD,LAS,15.0740740741,10.1091663545,11.4015043742
2012-05-24,BOS,PHL,11.3157894737,11.6632391115,9.49884572858
2011-11-11,BOS,PHL,7.75,11.3217786796,5.15751878329
2011-10-17,PHL,ATL,8.72222222222,11.8080974448,5.69628935521
2012-12-10,SFO,DEN,9.38888888889,11.2017030205,7.66304262172
2012-08-11,MSP,DEN,11.8695652174,9.80510140252,8.16480444472
2012-02-01,MSP,ORD,9.83333333333,11.9145121327,7.67156706133
2011-12-05,LAS,LAX,13.6666666667,11.3559210657,10.7667579579
2012-06-26,SFO,BOS,12.6,11.3685650176,8.52447456836
2011-10-19,LAX,SEA,11.4761904762,11.3346554333,8.45942697598
2012-01-21,SFO,ATL,9.17647058824,9.66390069058,8.66195196042
2012-09-06,DFW,SFO,14.3913043478,10.7635977679,11.7579339961
2013-01-26,BOS,EWR,7.64705882353,8.49286999552,5.73303122779
2012-10-25,ORD,IAH,11.5714285714,11.2154329654,9.4264066779
2012-06-19,SFO,EWR,13.3333333333,10.987773614,10.1752755188
2012-02-09,ATL,PHL,11.2,11.7678446069,10.7879074601
2011-12-08,EWR,ORD,8.33333333333,12.3977776456,6.72592709135
2012-03-11,PHX,ORD,11.7826086957,11.3131445172,7.85641904166
2012-01-18,LAS,JFK,11.4583333333,10.4953769371,8.69772167403
2013-02-26,ATL,BOS,10.3,11.0978040891,8.76656327069
2012-03-30,DEN,LAS,7.875,10.6621180556,5.48786540165
2012-10-17,LAS,ORD,14.0,11.4059905361,10.3305372561
2011-10-30,SFO,EWR,13.36,10.9408206955,9.35806247753
2012-02-17,SFO,SEA,8.88235294118,11.6846348615,6.70710773118
2012-11-17,SFO,JFK,14.1153846154,11.6632391115,10.6257307441
2012-06-13,LAX,BOS,10.8181818182,11.326080817,6.98049229835
2012-08-09,DTW,ORD,8.82352941176,11.4983548195,6.0439566316
2012-01-06,BOS,ATL,9.58823529412,10.7924233148,8.89563673613
2012-08-07,EWR,BOS,12.4545454545,11.3217786796,8.85183474512
2012-01-26,SEA,SFO,10.1578947368,11.6452198819,9.07538280732
2011-11-22,PHL,ATL,11.4761904762,11.2017030205,9.30923760369
2011-11-04,EWR,BOS,9.78947368421,11.4305300449,7.23094390157
2012-04-20,MIA,JFK,13.875,10.5612839988,11.1601484329
2012-06-06,MCO,EWR,11.1904761905,10.7635977679,8.20742985117
2013-01-28,BOS,PHL,4.6,11.4059905361,3.20416395752
2012-06-10,BOS,ORD,11.0,11.777989559,6.78232998313
2013-02-05,MCO,EWR,10.25,9.90900033391,7.00281898125
2012-12-25,PHL,MCO,18.09375,9.66390069058,11.6656633593
2013-03-02,ATL,SFO,7.08333333333,8.76628192053,6.2443914229
2013-02-26,DFW,DEN,8.8125,11.3559210657,10.1798411906
2012-02-25,LAS,ORD,10.6666666667,10.8320449272,7.44535649471
2012-06-13,BOS,ORD,10.5238095238,12.5240272032,7.43383513147
2012-02-06,DFW,ATL,7.1875,11.9972773084,5.56439574437
2011-09-30,LAX,IAH,12.2916666667,10.9034665704,8.28555141912
2012-08-19,LAS,JFK,15.9411764706,11.2154329654,10.6598686002
2012-05-12,ORD,DTW,9.5,8.64365719551,10.6957935657
2012-05-22,MCO,PHL,12.625,10.55479712,9.95123981788
2011-09-05,CLT,ATL,8.72222222222,10.1255979652,7.21767076291
2012-03-21,LGA,DTW,7.875,10.6925424784,5.34009987422
2013-02-26,IAH,LAX,11.9090909091,9.9633238567,9.06016446245
2012-01-21,DEN,ORD,11.5238095238,9.48824381803,8.20133554745
2013-02-26,ORD,PHL,7.08333333333,11.3811238243,6.37407153072
2012-12-05,SEA,LAX,13.2173913043,11.1971038178,11.0575211826
2011-10-20,ORD,ATL,11.2608695652,12.3487610066,8.73455723655
2011-11-26,SFO,JFK,14.275862069,11.2515595334,8.87169073806
2013-03-03,DFW,DEN,7.73333333333,9.6950709274,5.70045946352
2011-09-16,JFK,MIA,14.0,11.1314948899,8.51469318296
2013-02-21,MSP,ORD,9.29411764706,12.5126899296,7.26949711021
2011-11-13,LGA,BOS,6.15384615385,10.3705364249,4.14017217529
2012-09-24,SEA,LAX,14.5185185185,11.3217786796,10.5443034944
2012-10-07,IAH,LAX,12.625,11.548605911,8.81112192432
2012-10-26,JFK,MIA,15.8846153846,10.3269941571,12.4653982626
2012-02-06,ATL,BOS,8.73684210526,11.6952413873,6.56456908346
2012-10-11,DEN,MSP,12.0454545455,11.0733610688,10.1722183409
2012-04-28,BOS,LAX,11.5833333333,9.82442774909,9.55495167174
2012-11-03,ORD,DTW,7.6,8.49286999552,5.56519798133
2012-07-03,MSP,DEN,8.75,10.0074151716,6.16334666438
2012-11-11,EWR,BOS,13.0454545455,10.2597131864,10.0070321595
2012-05-21,JFK,SFO,16.7142857143,12.9142342336,11.3541167154
2013-01-19,LAX,JFK,17.3548387097,12.1934722562,13.0602409041
2012-12-03,PHX,ORD,11.7058823529,10.4819113497,11.6230627734
2012-07-26,DFW,DEN,11.8636363636,11.6632391115,8.26521946556
2012-08-31,ATL,MCO,13.3636363636,11.422386033,12.1559135307
2012-03-24,JFK,MIA,13.6153846154,10.5351999966,9.18728217952
2011-10-09,LAS,DEN,8.55555555556,10.9088488996,5.43650214343
2011-12-27,ATL,ORD,11.0,10.3343221655,7.38724769934
2012-07-29,LGA,DFW,11.7083333333,10.9774413119,7.39846733051
2012-12-12,DFW,DEN,7.8125,11.3685650176,5.34438958161
2012-05-09,SEA,SFO,10.1,11.3559210657,8.70511041679
2012-09-03,LGA,ORD,13.3461538462,12.1772078297,9.62888283319
2012-10-27,DFW,ORD,12.4782608696,10.7693986302,9.47182215942
2012-10-23,BOS,ORD,10.65,12.4337127796,7.7614092589
2012-07-22,ATL,BOS,13.3448275862,11.3346554333,9.04463480298
2012-07-10,MCO,PHL,11.8181818182,9.98108566483,8.09253838355
2012-02-07,MIA,LGA,13.0,10.6864971708,12.9828947294
2012-02-15,MSP,ATL,14.6,10.8708422559,12.186057607
2012-08-10,ORD,SEA,13.8148148148,10.710561708,9.40146075817
2012-06-17,LAX,BOS,14.5925925926,11.2782024973,10.7462310361
2012-10-11,SEA,LAX,10.2631578947,11.210867539,8.86843406735
2012-04-17,IAH,ORD,8.1875,10.7224785265,6.03565793155
2011-12-02,ORD,IAH,11.5909090909,11.1123175924,8.2557863743
2012-08-27,BOS,ATL,10.380952381,11.4983548195,6.80790856634
2013-01-01,ORD,MSP,11.9130434783,9.98108566483,10.1619300398
2012-03-25,DEN,LAS,10.7272727273,10.9618347292,8.20674413825
2012-07-02,DEN,ORD,10.5238095238,10.4615288981,7.43383513147
2012-06-10,LGA,DTW,11.0909090909,10.528621592,7.3154050821
2012-06-18,JFK,MCO,13.7333333333,11.0335734103,9.10450185474
2012-12-22,SFO,EWR,14.32,8.64365719551,8.70210702455
2011-11-09,DEN,SFO,9.5,11.548605911,7.77817459305
2012-01-28,JFK,SFO,9.36842105263,10.5870082101,6.29118012526
2012-01-26,JFK,MCO,13.2592592593,10.4409212216,10.2266341278
2012-01-06,ATL,MIA,14.9230769231,10.4819113497,12.4544709303
2012-04-21,ORD,SFO,11.1363636364,10.6621180556,7.50425564689
2011-11-21,CLT,ATL,9.83333333333,10.0074151716,7.01469046736
2012-12-01,ORD,PHX,8.66666666667,9.31967973473,5.59411455434
2012-07-11,DEN,ORD,11.2380952381,11.1832377632,8.91013334302
2012-07-30,SFO,LAS,15.34375,11.053573342,10.9650746875
2012-01-29,BOS,EWR,7.8125,9.44161699558,5.21815740148
2012-09-06,ATL,MSP,9.84210526316,10.6743474486,8.64267935497
2011-11-21,SEA,DEN,9.73684210526,10.2056521329,7.4821424833
2012-11-19,PHX,DEN,9.81818181818,10.2444264143,6.90504552336
2011-10-19,IAH,ORD,11.4782608696,11.0634934492,7.63883359265
2012-07-10,ORD,PHL,10.2105263158,11.6668221592,7.65636225899
2013-01-31,IAH,ORD,11.75,11.3977384176,9.28425378913
2011-09-09,DFW,LAX,11.7692307692,11.3769469452,7.96646818764
2012-05-20,SEA,SFO,13.0833333333,10.8376370626,12.1401836053
2011-09-01,LGA,DFW,9.73684210526,11.1878712457,6.94295890544
2013-02-14,IAH,ORD,9.76470588235,11.2560265433,7.66101667343
2012-03-02,DFW,BOS,6.15384615385,11.1074922966,4.18023432051
2013-03-01,PHL,DFW,9.72222222222,10.4886562965,6.72839073108
2012-12-06,LAX,LAS,13.5384615385,10.9460964437,10.9953836467
2012-08-24,SFO,JFK,18.8947368421,12.6187835037,11.8362463774
2012-08-30,EWR,SFO,10.8333333333,10.2824109402,11.0520160524
2012-07-25,LAX,DFW,15.65625,11.777989559,11.2525534737
2012-12-15,LAX,ORD,16.0625,11.3769469452,11.2764027094
2011-09-03,JFK,SFO,12.7142857143,11.0880652902,8.43211296773
2012-07-16,PHL,DFW,8.47058823529,11.1878712457,5.93840937309
2012-08-27,BOS,PHL,8.4,11.1457495511,7.17933542487
2013-01-04,ATL,LGA,13.2307692308,11.2693637331,8.89632594865
2012-11-17,BOS,LGA,9.5,7.923340623,12.6598865426
2012-01-01,ORD,SFO,15.0689655172,10.5153947582,10.2849787641
2011-09-02,SFO,LAX,12.5357142857,12.7333629886,8.16715256086
2012-03-18,DEN,DFW,8.0625,10.9195671805,5.79043751945
2012-10-29,MSP,DEN,8.0,11.0184314401,7.47440075636
2012-02-23,ATL,PHL,8.75,11.7057879324,6.95221787154
2012-10-28,ATL,DFW,9.7,11.6452198819,8.18278037936
2011-09-18,MCO,ATL,12.0,11.0929410466,8.19645156039
2012-05-02,BOS,EWR,5.58333333333,11.6703983362,3.75277674973
2012-09-14,DFW,DEN,9.94444444444,11.8279026832,9.07143040943
2012-01-14,EWR,ORD,11.9444444444,9.82442774909,11.8940035422
2012-09-01,JFK,MCO,15.8064516129,10.3488923627,10.1797817751
2012-11-13,ORD,LAS,10.1176470588,11.5447881497,7.59837443916
2011-12-06,LAX,DEN,13.4090909091,11.1504769953,11.2192822574
2012-02-21,LAX,IAH,14.0384615385,10.522019901,11.8033241732
2012-12-01,ATL,LGA,14.3333333333,10.6682427762,11.5407281311
2012-04-01,DFW,ORD,14.3703703704,11.4983548195,10.5361945697
2012-05-04,CLT,ATL,7.88235294118,10.5612839988,6.4409078644
2012-12-11,LAX,SFO,13.5384615385,12.5598501678,10.5422227987
2012-10-30,DEN,PHX,7.26666666667,10.6123824213,4.89119714628
2012-04-07,ATL,DEN,9.27777777778,8.78315964437,6.82388155503
2012-02-28,EWR,LAX,11.5263157895,10.1255979652,10.1289926068
2011-11-29,JFK,LAX,15.5806451613,13.1771976195,10.1350026922
2012-02-13,BOS,LAX,10.55,11.1878712457,8.21727961131
2011-12-17,MSP,ORD,11.9047619048,9.30703578288,9.28926671974
2011-10-20,IAH,LAX,12.9230769231,11.219987243,8.38533518435
2011-10-08,SEA,DEN,11.2857142857,9.42977583989,8.28337405375
2013-02-06,LAX,IAH,12.2727272727,9.88123343258,10.479830143
2012-04-23,LAS,ORD,14.3333333333,10.967051448,11.8346090351
2012-11-05,ATL,EWR,10.3181818182,11.0031655233,8.08517964365
2012-12-09,LAX,JFK,18.3684210526,13.4244378536,12.2946286945
2012-05-30,LAX,SEA,13.4230769231,11.3935986251,9.30880476505
2012-06-24,IAH,LAX,14.0357142857,10.5417552784,9.16709955688
2012-07-07,PHL,BOS,7.5,7.09933325209,6.0223941061
2012-06-03,EWR,SFO,12.2916666667,11.2649285925,8.51841568586
2012-07-24,BOS,EWR,14.8275862069,11.4826165341,9.98237362811
2012-07-04,SEA,LAX,11.375,9.99867990621,8.55576337661
2011-09-08,ATL,CLT,6.06666666667,10.6123824213,4.36653943835
2012-09-29,DEN,MSP,9.31578947368,8.74925006011,7.39408646284
2013-02-05,MSP,ATL,10.5454545455,10.9826146183,8.02808921539
2013-01-22,SFO,ATL,8.95,9.94539125936,6.27002056573
2012-05-05,MCO,ATL,11.2083333333,10.1977995918,8.0756163672
2012-04-27,ORD,SFO,11.8181818182,11.8474998066,9.29739525037
2012-10-06,ORD,LGA,12.1153846154,11.7092902353,8.59919495338
2012-10-06,DEN,PHX,10.7,9.25558491283,8.63347219288
2012-05-12,BOS,LGA,5.66666666667,8.64365719551,3.86906926401
2012-12-11,IAH,LAX,9.71428571429,10.0589846071,7.38337901738
2011-09-17,LAS,DFW,12.1666666667,10.4060608467,7.87768817703
2011-10-27,DFW,LGA,10.4,11.8829016174,7.46500608101
2012-01-27,ORD,EWR,7.07142857143,11.8180263543,5.04539829508
2013-03-04,EWR,LAX,10.125,9.00468805912,9.47892398957
2012-12-24,SFO,JFK,15.6129032258,10.6925424784,11.6180245577
2012-06-22,ORD,DEN,12.4166666667,11.3769469452,10.4337106937
2012-02-24,LGA,ORD,10.85,13.2505883034,9.13797743371
2011-11-16,DTW,ATL,6.8125,10.55479712,5.00957416687
2012-04-03,SEA,SFO,8.92857142857,11.3474438886,10.9014063011
2012-06-21,DEN,SEA,16.0714285714,11.0234924357,12.2774366109
2012-12-04,ATL,MIA,11.347826087,10.8095071816,9.30106883229
2011-10-08,EWR,ORD,10.0,10.0842442586,7.29535620941
2011-11-09,DFW,LAX,10.75,11.6343241795,7.37357207989
2012-02-26,MCO,PHL,14.3461538462,10.9618347292,9.77728922633
2012-03-19,ORD,SFO,12.0,12.3856437332,8.66025403784
2011-09-04,PHL,MCO,13.0740740741,9.18920866311,8.06190436524
2012-11-29,LAS,DEN,10.3,10.2520854631,9.00350808823
2012-05-17,SFO,EWR,14.0909090909,11.6560522981,13.3627381387
2012-05-07,DEN,SFO,8.0,11.5255812265,5.3166405433
2011-10-08,MIA,LGA,11.8,9.74589084989,8.85318854246
2011-11-10,ORD,DEN,10.95,11.5788698734,8.53152050371
2011-10-26,JFK,MCO,14.7857142857,10.075862331,10.1264492071
2012-08-24,SEA,DEN,10.7619047619,11.0184314401,7.38853680985
2013-03-03,LGA,ORD,8.5,12.0122091396,6.62659525744
2012-12-17,LAX,BOS,13.8214285714,10.2673098395,10.6251050415
2012-01-02,LAS,JFK,18.2571428571,11.192493245,12.2458705096
2012-01-09,DEN,LAS,12.6086956522,11.8474998066,9.9303901344
2012-03-05,DEN,ORD,8.77777777778,11.1832377632,7.28863382305
2013-01-29,MCO,PHL,10.15,9.42977583989,6.52343951899
2012-12-15,MCO,PHL,14.9,9.94539125936,9.62521831369
2011-09-12,BOS,ATL,10.4090909091,11.8668931435,7.79290942007
2011-09-03,PHL,MCO,13.1538461538,9.56713673055,8.32678717246
2012-10-05,MCO,ATL,11.8076923077,11.9731348902,8.07969915662
2011-12-03,SFO,JFK,10.45,11.3217786796,7.50070172156
2012-05-02,CLT,ATL,8.5,10.7693986302,8.34266144585
2012-11-08,JFK,MIA,14.0434782609,10.0589846071,12.4260659351
2012-01-16,MSP,ATL,12.15,10.9408206955,10.6537613817
2012-03-31,SEA,LAX,13.32,10.2367357817,9.56434350422
2013-02-01,SFO,LAX,15.0384615385,12.3685225241,12.6316452427
2012-01-12,PHL,DFW,6.53846153846,10.8708422559,4.84106366782
2011-11-01,ATL,LGA,7.05882352941,12.6966336138,4.9556859797
2012-01-24,EWR,MCO,9.05263157895,11.0031655233,7.61922775476
2012-07-08,BOS,LAX,12.125,11.1645878502,8.42518223258
2012-12-13,CLT,LGA,12.625,12.0092323221,8.87013798236
2012-01-16,LAX,EWR,12.5,11.1026544839,8.73772430825
2012-01-22,LAS,DEN,12.375,10.7343196822,8.17106506814
2011-11-10,LAS,DFW,11.0,10.8320449272,7.82943165243
2012-12-02,MIA,LGA,18.4375,11.1219308907,13.5168652121
2012-07-27,EWR,MCO,16.3125,10.786693738,10.8521961506
2012-06-07,ATL,ORD,10.9545454545,12.1275457775,9.29145676582
2012-11-16,EWR,ATL,10.8,11.4707250437,8.87693640847
2012-03-13,ORD,IAH,12.5,10.6060711606,12.8989283641
2012-01-21,IAH,LAX,11.3181818182,9.9272845564,9.26018802461
2012-08-30,PHL,DFW,6.16666666667,10.876319428,4.87728190572
2012-05-07,LAS,DEN,11.1363636364,10.7343196822,8.06695466553
2012-04-05,SFO,ATL,8.46666666667,10.6060711606,8.61781101363
2011-12-18,DEN,PHX,11.0,10.4270551669,7.76838632452
2012-11-10,EWR,ORD,11.4736842105,9.73583704789,9.94634729745
2011-09-15,LAX,SEA,11.52,11.4865635742,7.96408605344
2012-06-01,BOS,SFO,10.95,11.0585399914,10.2980580694
2013-02-25,ORD,LAX,10.7368421053,12.0879842023,8.15026997006
2011-10-17,EWR,MCO,13.6153846154,11.3685650176,9.05572492107
2013-01-29,LGA,ORD,6.5625,13.1867290326,4.66145542365
2012-01-11,SFO,LAX,16.0588235294,12.4736193845,10.8038746598
2012-07-20,MIA,ATL,12.04,11.2425932865,9.38740290673
2012-11-11,SFO,LAX,13.8965517241,12.4478951731,9.73706037917
2012-09-25,CLT,ATL,9.13333333333,10.55479712,8.58459306521
2012-01-06,ORD,LAX,17.3870967742,11.6987635333,12.9349073424
2012-10-12,IAH,ORD,9.85714285714,11.0733610688,7.45845637036
2012-05-23,DFW,ATL,10.3913043478,11.9363249633,7.32206584383
2012-07-23,DFW,LGA,11.5909090909,11.5713497996,8.31326588113
2012-05-25,BOS,LAX,13.0,10.9722536152,9.7168238981
2012-07-16,CLT,LGA,6.46666666667,11.7336239082,5.06904705988
2013-02-27,LAS,SFO,12.0526315789,10.5153947582,11.8061833338
2012-06-19,LGA,CLT,7.26666666667,11.2560265433,4.83243012907
2011-12-28,LAX,DEN,14.2692307692,10.5087459962,10.6077620347
2012-07-15,LGA,DFW,11.9583333333,11.1504769953,9.34125569562
2012-01-29,ORD,DEN,10.25,10.0333781304,10.063134038
2012-04-10,DTW,LGA,10.0526315789,10.4130852458,7.45708972284
2011-10-01,DFW,BOS,11.1428571429,9.68473862531,7.93275308002
2012-11-09,SFO,LAS,16.3448275862,10.9302242139,11.8239341473
2012-07-26,EWR,ATL,10.2608695652,11.6086505581,7.0981264577
2012-06-06,BOS,SFO,9.68181818182,11.552415873,6.63602264439
2012-03-16,MCO,PHL,12.1304347826,10.9355299806,8.65134959428
2012-12-25,BOS,PHL,8.625,6.63063793639,4.99165971062
2012-12-19,EWR,ATL,12.7391304348,10.9355299806,9.34790881478
2012-06-05,JFK,MCO,12.4,9.98990353351,8.11377429643
2012-07-27,ORD,PHL,13.72,12.0358541568,10.1510262207
2011-12-13,EWR,ATL,8.58823529412,10.757778806,8.13218008539
2012-09-23,LAX,DEN,14.12,11.1267190211,10.6157116263
2013-02-17,ATL,ORD,12.7391304348,10.5870082101,9.10153529159
2012-11-28,BOS,LAX,11.3888888889,10.3122511889,8.43060872053
2012-11-15,ATL,EWR,11.1904761905,11.6049538756,8.51245585962
2012-02-04,ATL,MCO,12.1538461538,10.798135343,8.65652266302
2012-03-31,PHL,DFW,8.29411764706,9.01954850233,5.59871308742
2011-10-29,DEN,ORD,10.4736842105,9.18920866311,8.04410357586
2011-11-18,ORD,LAS,10.619047619,10.6436222767,7.71671037733
2012-04-08,EWR,MCO,14.4285714286,10.7751815054,9.71226247216
2012-02-11,LAX,SFO,15.2916666667,11.5139614023,14.6004144273
2012-02-28,PHL,BOS,6.07692307692,11.210867539,4.03033370127
2012-08-14,DEN,LAS,11.1818181818,10.2444264143,7.79277054245
2012-10-25,SFO,ATL,9.94444444444,11.192493245,7.54961800531
2012-08-18,SFO,EWR,14.0,10.3343221655,9.99615310622
2012-04-08,LAX,ATL,11.2272727273,10.8817805615,9.34997742896
2011-09-02,SEA,SFO,11.8333333333,11.4142063017,7.46974574194
2012-02-28,ATL,MIA,11.0,10.4060608467,9.74409402772
2012-09-28,ORD,PHL,14.6538461538,11.9176439147,11.2105033168
2011-10-28,LAX,SFO,12.8846153846,12.599345248,9.45865497025
2011-09-16,LAS,LAX,14.0322580645,12.6507370395,9.03874574989
2011-12-25,ORD,DFW,10.0476190476,9.14821853495,6.28868977193
2011-10-05,DFW,LAS,11.0,10.3633496115,7.96703735466
2012-10-05,LAX,DFW,15.3,11.8572216832,10.1714610892
2012-11-21,DFW,SFO,7.75,9.56713673055,5.10555253295
2011-12-08,SFO,ORD,12.0,12.405020279,9.74456370184
2012-06-24,DFW,ATL,12.2222222222,11.6596491667,8.19630936333
2013-02-05,SFO,SEA,8.75,11.3559210657,6.95221787154
2012-02-22,DEN,MSP,7.4,11.0285397345,5.32916503779
2013-02-07,DFW,ATL,11.7647058824,12.5620664197,13.0744474633
2012-06-13,DFW,SFO,13.08,11.5294384683,9.81461495254
2012-05-23,BOS,LGA,6.07142857143,13.5393875613,4.98404046339
2013-02-10,SFO,ORD,8.55,11.9176439147,5.83523778436
2011-09-23,PHL,ATL,10.85,12.0678841921,8.38717692922
2012-02-02,ORD,LAX,12.1666666667,11.8892667285,8.07393372509
2012-03-18,JFK,LAX,18.0,13.0974787133,14.2557288993
2011-10-24,CLT,LGA,8.1875,11.286999569,6.1342617051
2012-11-07,BOS,ORD,10.5263157895,12.3085984692,8.87173051547
2013-02-13,ATL,MCO,10.6363636364,11.4905022784,8.08611658247
2011-12-26,SFO,JFK,14.8275862069,11.0585399914,10.1174141442
2012-03-23,SFO,ATL,7.26666666667,10.6985682534,4.92031745008
2012-04-07,LAX,JFK,14.7586206897,12.1717546803,10.9696176923
2012-07-12,ATL,MCO,12.9615384615,11.9207704465,9.70970965263
2012-01-26,JFK,SFO,12.2380952381,12.2229269005,12.3324967541
2012-02-11,EWR,ORD,8.4,9.91816485237,7.17933542487
2012-04-12,LGA,BOS,6.69230769231,13.2228214021,8.08686811426
2012-03-24,DEN,SFO,12.0,9.63220062275,9.5078914592
2012-04-27,MIA,ATL,14.1724137931,10.9195671805,10.6639210342
2012-05-31,LAS,JFK,14.4814814815,10.6374160288,10.3751566082
2012-01-22,PHL,BOS,7.07142857143,10.2134717492,5.19562368677
2012-08-26,EWR,LAX,15.5925925926,10.4953769371,10.0546937346
2012-10-25,DEN,ATL,12.1304347826,11.3769469452,10.1278389862
2012-05-02,DEN,ATL,9.05555555556,10.4751419203,6.27293178686
2012-01-08,MIA,ATL,18.0540540541,11.0082680593,12.3961148617
2011-10-08,ORD,EWR,11.0476190476,10.1008959385,7.88337611989
2012-10-22,DFW,LAS,11.7727272727,11.2154329654,8.3205529703
2011-10-05,LAS,ORD,14.275862069,11.5600125261,8.95184159714
2013-02-25,JFK,MIA,10.2222222222,9.61076388381,7.52685822713
2013-02-06,LGA,BOS,4.58333333333,13.0656266678,3.47610893577
2012-07-22,ATL,LAX,12.16,11.4183006518,9.75397354928
2012-08-13,DEN,PHX,8.2,10.710561708,6.29285308902
2011-11-06,SEA,ORD,11.15,11.0634934492,8.74958645639
2012-01-12,IAH,LAX,13.0769230769,11.0082680593,8.78144897804
2012-01-24,PHL,ORD,8.21428571429,11.6881770767,6.86326420914
2012-11-28,LAS,LAX,15.4482758621,10.5153947582,10.3530057985
2012-10-01,SFO,LAS,16.5483870968,11.3727606904,11.2155805606
2012-01-30,LAS,ORD,10.619047619,10.4200832868,7.10968487682
2011-09-27,LGA,BOS,7.6875,13.4603570155,6.2473327642
2011-10-21,LGA,ATL,10.380952381,12.566491038,8.50574035858
2012-09-20,EWR,ORD,10.9047619048,12.5035702256,8.0056527648
2012-10-25,LGA,DTW,7.375,11.192493245,6.31268564083
2012-09-25,LAX,ORD,16.0,11.9425106265,11.9515149532
2012-04-04,BOS,ATL,9.52631578947,11.1219308907,6.60276390825
2012-01-15,PHX,DEN,10.75,10.8151672034,7.76547690609
2012-09-22,EWR,MCO,13.9259259259,10.2824109402,9.31056441289
2012-05-21,IAH,LAX,13.9230769231,11.0733610688,9.73621313211
2011-10-06,ATL,PHL,6.9375,11.777989559,5.24682443643
2011-11-09,LAX,SFO,12.8846153846,12.7594469908,9.80745399409
